,color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,language,budget,imdb_score,aspect_ratio,movie_facebook_likes,Continent,title_year_bins,main_genre,English,Other-language,Action,Adventure,Comedy,Drama,Other-gen, Black and White,Color,<=2000,>2000,Africa,America,Asia,Europe,Oceania,Other-continent
124,Color,245.0,129.0,0.0,233.0,269.0,309.0,139259759.0,364948,1062,2121.0,English,150000000.0,6.7,2.35,0,Oceania,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
125,Color,406.0,102.0,69.0,490.0,523.0,1000.0,400736600.0,421658,2582,904.0,English,150000000.0,7.6,2.24,58000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
126,Color,275.0,138.0,0.0,30.0,198.0,234.0,281492479.0,421818,534,2789.0,English,150000000.0,7.2,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
127,Color,486.0,112.0,230.0,12000.0,20000.0,26000.0,206360018.0,414070,59803,532.0,English,170000000.0,7.1,2.35,63000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
128,Color,739.0,120.0,750.0,943.0,9000.0,27000.0,153629485.0,552503,40025,1588.0,English,150000000.0,8.1,2.35,191000,Oceania,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
129,Color,298.0,146.0,2000.0,294.0,745.0,15000.0,133375846.0,207839,16948,435.0,English,150000000.0,6.7,2.35,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
130,Color,516.0,115.0,0.0,12000.0,20000.0,26000.0,181015141.0,536314,60059,738.0,English,150000000.0,7.0,2.35,63000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
131,Color,225.0,96.0,59.0,699.0,759.0,17000.0,114053579.0,146766,20007,178.0,English,150000000.0,6.9,1.85,0,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
132,Color,145.0,88.0,12.0,182.0,607.0,730.0,119420252.0,33042,2217,90.0,English,150000000.0,5.1,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
133,Color,310.0,99.0,473.0,502.0,897.0,14000.0,83640426.0,152826,16184,253.0,English,150000000.0,5.8,1.85,19000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
134,Color,526.0,113.0,13000.0,16000.0,17000.0,40000.0,79711678.0,199039,80849,479.0,English,100000000.0,6.2,1.85,82000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
135,Color,465.0,131.0,188.0,641.0,10000.0,10000.0,195000874.0,232187,21840,440.0,English,150000000.0,7.4,2.35,47000,Asia,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
136,Color,357.0,119.0,394.0,162.0,490.0,12000.0,61937495.0,89442,13071,432.0,English,150000000.0,5.8,1.85,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
137,Color,248.0,110.0,282.0,103.0,10000.0,11000.0,124051759.0,42372,21175,239.0,English,180000000.0,6.6,2.35,29000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
138,Color,194.0,91.0,58.0,826.0,852.0,2000.0,126597121.0,105902,6576,206.0,English,150000000.0,6.2,1.85,0,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
139,Color,284.0,90.0,90.0,15.0,10000.0,11000.0,165230261.0,182718,21015,209.0,English,150000000.0,7.3,2.35,20000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
140,Color,280.0,103.0,0.0,346.0,756.0,1000.0,131564731.0,118951,2857,1382.0,English,150000000.0,4.2,2.35,18000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
141,Color,310.0,124.0,14000.0,979.0,10000.0,22000.0,133382309.0,256695,34817,871.0,English,150000000.0,6.9,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
142,Color,339.0,131.0,776.0,256.0,551.0,17000.0,73103784.0,164238,18204,434.0,English,150000000.0,6.4,2.35,33000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
143,Color,132.0,88.0,25.0,433.0,562.0,921.0,21379315.0,17590,2652,112.0,English,150000000.0,5.4,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
144,Color,135.0,85.0,42.0,586.0,14000.0,20000.0,64459316.0,85086,35161,122.0,English,149000000.0,6.7,1.85,0,Europe,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
145,Color,256.0,111.0,456.0,394.0,548.0,20000.0,34964818.0,39956,21393,186.0,English,150000000.0,5.8,2.35,24000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
146,Color,196.0,92.0,50.0,517.0,1000.0,3000.0,111505642.0,47900,5810,130.0,English,145000000.0,6.9,1.85,11000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
147,Color,220.0,196.0,249.0,844.0,5000.0,11000.0,133228348.0,381672,17944,1694.0,English,175000000.0,7.2,2.35,0,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
148,Color,211.0,93.0,35.0,436.0,770.0,851.0,216366733.0,119213,2444,154.0,English,145000000.0,6.9,1.85,17000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
149, Black and White,264.0,133.0,93.0,746.0,766.0,769.0,160201106.0,169914,2538,1185.0,English,142000000.0,6.1,2.35,0,Europe,>2000,Action,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
150,Color,464.0,116.0,176.0,322.0,370.0,783.0,118099659.0,69757,2097,1211.0,English,144000000.0,5.5,2.35,62000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
151,Color,167.0,153.0,0.0,537.0,12000.0,13000.0,201573391.0,322395,26029,1171.0,English,140000000.0,6.6,2.35,11000,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
152,Color,208.0,88.0,188.0,826.0,3000.0,10000.0,190418803.0,270207,14823,606.0,English,140000000.0,6.1,1.85,2000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
153,Color,287.0,115.0,0.0,964.0,12000.0,18000.0,82161969.0,142440,31523,505.0,English,150000000.0,6.3,2.35,3000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
154,Color,210.0,95.0,5.0,967.0,11000.0,24000.0,143523463.0,64322,36095,145.0,English,145000000.0,7.2,2.35,24000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
155,Color,432.0,133.0,663.0,690.0,10000.0,10000.0,209364921.0,365104,21768,512.0,English,145000000.0,7.4,2.35,35000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
156,Color,256.0,97.0,52.0,161.0,315.0,20000.0,103400692.0,123553,20645,174.0,English,145000000.0,7.3,1.85,25000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
157,Color,135.0,90.0,23.0,233.0,550.0,957.0,110332737.0,110788,1997,258.0,English,100000000.0,6.1,2.35,2000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
158,Color,190.0,154.0,380.0,445.0,956.0,10000.0,111110575.0,317166,11945,928.0,English,140000000.0,7.7,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
159,Color,314.0,150.0,0.0,748.0,893.0,23000.0,65007045.0,128682,26490,657.0,English,140000000.0,6.1,2.35,51000,Europe,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
160,Color,518.0,127.0,14000.0,981.0,12000.0,26000.0,257704099.0,504419,39284,1559.0,English,150000000.0,8.0,2.35,19000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
161,Color,291.0,121.0,0.0,4000.0,11000.0,24000.0,403706375.0,544665,40484,2012.0,English,139000000.0,7.3,1.85,5000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
162,Color,292.0,102.0,255.0,953.0,3000.0,18000.0,176997107.0,221128,23378,343.0,English,145000000.0,7.9,2.35,46000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
163,Color,184.0,126.0,295.0,284.0,934.0,18000.0,31141074.0,51892,19769,273.0,English,140000000.0,5.5,2.35,24000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
164,Color,145.0,121.0,357.0,653.0,780.0,820.0,31704416.0,45455,2705,388.0,English,135000000.0,5.0,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
165,Color,451.0,215.0,0.0,413.0,745.0,986.0,107503316.0,392474,2530,1229.0,English,130000000.0,7.7,2.35,18000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
166,Color,141.0,127.0,503.0,91.0,808.0,5000.0,129734803.0,127497,6171,287.0,English,140000000.0,6.6,2.35,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
167,Color,267.0,138.0,0.0,258.0,300.0,820.0,132122995.0,212106,1814,1445.0,English,137000000.0,5.7,1.85,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
168,Color,351.0,122.0,209.0,934.0,12000.0,17000.0,122512052.0,146352,31958,288.0,English,130000000.0,5.8,2.35,42000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
169,Color,163.0,124.0,42.0,848.0,973.0,11000.0,68642452.0,77673,13073,463.0,English,130000000.0,6.0,2.35,0,Europe,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
170,Color,166.0,106.0,6.0,422.0,2000.0,12000.0,32131830.0,72259,15015,788.0,English,137000000.0,6.4,1.85,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
171,Color,510.0,124.0,394.0,2000.0,3000.0,11000.0,176636816.0,508818,19761,679.0,English,140000000.0,6.9,2.35,46000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
172,Color,197.0,128.0,150.0,244.0,536.0,766.0,126930660.0,157519,2037,683.0,English,135000000.0,6.4,2.35,2000,Europe,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
173,Color,244.0,138.0,608.0,168.0,172.0,613.0,93926386.0,168207,1205,684.0,English,150000000.0,7.4,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
174,Color,322.0,115.0,386.0,12000.0,17000.0,21000.0,292298923.0,185394,59177,329.0,English,120000000.0,5.5,2.35,65000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
175,Color,156.0,100.0,750.0,988.0,11000.0,49000.0,63992328.0,32399,62644,79.0,English,135000000.0,5.9,2.35,0,Oceania,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
176,Color,354.0,135.0,255.0,882.0,1000.0,3000.0,134518390.0,326286,5811,643.0,English,150000000.0,6.8,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
178,Color,252.0,117.0,14000.0,358.0,400.0,535.0,52792307.0,12572,1950,106.0,English,140000000.0,6.8,2.35,27000,Europe,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
179,Color,556.0,156.0,0.0,733.0,27000.0,29000.0,183635922.0,406020,57108,1188.0,English,135000000.0,8.1,2.35,190000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
180,Color,166.0,96.0,13.0,463.0,881.0,16000.0,83024900.0,62424,17416,90.0,English,135000000.0,6.5,2.35,13000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
181,Color,362.0,107.0,563.0,939.0,1000.0,40000.0,123207194.0,183208,43291,337.0,English,135000000.0,7.2,2.35,26000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
182,Color,153.0,92.0,35.0,179.0,411.0,19000.0,83348920.0,60230,19963,118.0,English,132000000.0,6.7,1.85,11000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
183,Color,329.0,115.0,521.0,883.0,897.0,13000.0,227137090.0,491077,17369,820.0,English,110000000.0,8.1,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
184,Color,266.0,92.0,54.0,562.0,967.0,11000.0,215395021.0,307029,12754,360.0,English,130000000.0,7.6,2.35,6000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
185,Color,517.0,117.0,235.0,680.0,2000.0,2000.0,180191634.0,313866,5730,549.0,English,130000000.0,7.4,1.85,61000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
186,Color,502.0,146.0,508.0,523.0,14000.0,34000.0,424645577.0,498397,49355,706.0,English,130000000.0,7.6,2.35,82000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
187,Color,322.0,115.0,386.0,12000.0,17000.0,21000.0,292298923.0,185394,59177,329.0,English,120000000.0,5.5,2.35,65000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
188,Color,165.0,94.0,12.0,183.0,523.0,17000.0,177343675.0,70121,17883,214.0,English,135000000.0,6.7,1.85,26000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
189,Color,401.0,116.0,14000.0,807.0,1000.0,10000.0,234277056.0,334345,12758,2741.0,English,132000000.0,6.5,1.85,0,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
190,Color,94.0,147.0,0.0,877.0,898.0,10000.0,138396624.0,178126,12954,511.0,English,130000000.0,6.6,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
191,Color,246.0,90.0,50.0,397.0,442.0,4000.0,149234747.0,114287,5046,137.0,English,130000000.0,6.7,2.35,16000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
192,Color,330.0,101.0,176.0,282.0,702.0,11000.0,118311368.0,245621,12406,514.0,English,110000000.0,6.4,2.35,23000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
193,Color,434.0,138.0,0.0,8000.0,9000.0,12000.0,101160529.0,200022,32355,1240.0,English,125000000.0,5.8,1.85,71000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
194,Color,440.0,107.0,14000.0,845.0,871.0,2000.0,77564037.0,177383,4631,447.0,English,135000000.0,7.4,2.35,44000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
195,Color,274.0,142.0,0.0,10000.0,10000.0,11000.0,249358727.0,382255,33284,1504.0,English,130000000.0,7.8,2.35,11000,Europe,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
196,Color,245.0,165.0,1000.0,165.0,284.0,309.0,49551662.0,102338,921,450.0,English,130000000.0,6.6,2.35,0,Oceania,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
197,Color,349.0,100.0,0.0,894.0,943.0,10000.0,60522097.0,158720,14168,744.0,English,130000000.0,4.9,2.35,37000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
198,Color,145.0,82.0,0.0,388.0,558.0,1000.0,137748063.0,38438,2945,241.0,English,127500000.0,6.5,1.85,0,America,<=2000,Adventure,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
199,Color,1.0,108.19302183227913,0.0,159.0,570.0,10000.0,48540926.75837148,381,11036,2.0,English,39961372.69991154,7.5,2.1296338821490473,40,Europe,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
200,Color,154.0,98.0,189.0,1000.0,3000.0,49000.0,113733726.0,67223,53587,126.0,English,127000000.0,6.2,1.85,11000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
201,Color,233.0,95.0,96.0,8000.0,11000.0,24000.0,148337537.0,172754,46120,187.0,English,130000000.0,7.3,2.35,13000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
202,Color,258.0,159.0,0.0,645.0,687.0,11000.0,317557891.0,444683,13191,1571.0,English,125000000.0,7.5,2.35,16000,Europe,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
203,Color,208.0,96.0,124.0,1000.0,12000.0,16000.0,33592415.0,91640,31549,210.0,English,130000000.0,5.6,2.35,20000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
204,Color,1.0,120.0,28.0,12.0,106.0,544.0,48540926.75837148,374,699,13.0,Other-language,39961372.69991154,8.2,2.35,0,Asia,>2000,Action,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
205,Color,271.0,143.0,563.0,1000.0,5000.0,40000.0,305388685.0,809474,48184,2113.0,English,140000000.0,8.1,2.35,10000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
206,Color,4.0,108.19302183227913,0.0,1000.0,2000.0,10000.0,48540926.75837148,252,14719,2.0,English,39961372.69991154,6.4,2.1296338821490473,25,Europe,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
207,Color,403.0,123.0,508.0,14000.0,22000.0,34000.0,337103873.0,305008,81385,591.0,English,125000000.0,6.7,2.35,52000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
208,Color,294.0,174.0,2000.0,362.0,574.0,15000.0,217536138.0,314253,16008,1966.0,English,125000000.0,6.6,2.35,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
209,Color,159.0,101.0,107.0,56.0,237.0,688.0,131536019.0,58498,1031,99.0,English,103000000.0,6.4,2.35,0,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
210,Color,289.0,134.0,0.0,346.0,505.0,20000.0,214948780.0,405973,20952,1055.0,English,110000000.0,7.5,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
211,Color,342.0,132.0,681.0,12000.0,14000.0,23000.0,209805005.0,284792,55345,366.0,English,125000000.0,7.3,2.35,54000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
212,Color,382.0,129.0,0.0,154.0,979.0,21000.0,186830669.0,338635,22403,412.0,English,125000000.0,7.5,2.35,39000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
213,Color,344.0,106.0,255.0,850.0,1000.0,14000.0,163192114.0,229679,18003,637.0,English,125000000.0,5.8,2.35,15000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
214,Color,196.0,113.0,719.0,217.0,308.0,605.0,119412921.0,240241,1441,391.0,English,65000000.0,7.5,1.85,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
215,Color,85.0,102.0,323.0,241.0,372.0,845.0,32694788.0,101411,1815,546.0,English,85000000.0,6.6,2.35,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
216,Color,436.0,135.0,209.0,602.0,826.0,10000.0,113165635.0,229823,12175,504.0,English,125000000.0,6.7,2.35,31000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
217,Color,183.0,125.0,541.0,409.0,890.0,920.0,107285004.0,189855,2699,1018.0,English,125000000.0,3.7,1.85,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
218,Color,175.0,110.0,2000.0,636.0,722.0,1000.0,260031035.0,141414,4146,482.0,English,123000000.0,6.0,1.85,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
219,Color,239.0,124.0,776.0,812.0,2000.0,15000.0,186739919.0,333248,20553,1159.0,English,125000000.0,6.4,2.35,19000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
220,Color,237.0,123.0,610.0,653.0,794.0,10000.0,215397307.0,242188,11930,1426.0,English,125000000.0,6.1,2.35,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
221,Color,231.0,130.0,249.0,461.0,638.0,784.0,182618434.0,133076,2684,779.0,English,140000000.0,6.4,2.35,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
222,Color,262.0,92.0,167.0,702.0,2000.0,11000.0,131920333.0,213275,15302,436.0,English,130000000.0,5.6,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
223,Color,552.0,127.0,0.0,341.0,358.0,774.0,124976634.0,440084,2121,755.0,English,120000000.0,8.0,1.85,122000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
224,Color,276.0,123.0,160.0,402.0,701.0,12000.0,115802596.0,182661,14017,681.0,English,110000000.0,5.2,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
225,Color,267.0,123.0,521.0,265.0,365.0,13000.0,108521835.0,40123,13752,297.0,English,120000000.0,7.1,2.35,31000,Europe,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
226,Color,102.0,107.0,368.0,1000.0,1000.0,2000.0,100685880.0,100821,4046,554.0,English,120000000.0,4.8,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
227,Color,775.0,124.0,0.0,641.0,9000.0,13000.0,126464904.0,456260,24098,2326.0,English,130000000.0,7.0,2.35,97000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
228,Color,71.0,77.0,50.0,537.0,799.0,886.0,64736114.0,36471,2682,69.0,English,120000000.0,5.4,1.85,459,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
229,Color,476.0,109.0,662.0,1000.0,2000.0,13000.0,93050117.0,338087,17689,814.0,English,115000000.0,6.6,2.35,61000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
230,Color,207.0,134.0,123.0,567.0,850.0,14000.0,57637485.0,183909,17159,666.0,English,105000000.0,6.7,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
231,Color,492.0,117.0,294.0,1000.0,2000.0,10000.0,58607007.0,182899,14161,630.0,English,100000000.0,6.2,2.35,60000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
232,Color,284.0,135.0,0.0,87.0,107.0,690.0,43929341.0,57873,902,414.0,English,120000000.0,6.1,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
233,Color,168.0,121.0,274.0,157.0,216.0,273.0,30212620.0,35066,993,196.0,English,120000000.0,5.3,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
234,Color,283.0,117.0,446.0,877.0,973.0,10000.0,76418654.0,148280,12731,348.0,English,117000000.0,6.3,2.35,11000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
235,Color,539.0,124.0,364.0,1000.0,10000.0,11000.0,89021735.0,387436,22004,892.0,English,120000000.0,7.0,2.35,71000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
236,Color,359.0,140.0,0.0,4000.0,16000.0,20000.0,380262555.0,520104,44042,3286.0,English,113000000.0,7.6,2.35,10000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
237,Color,284.0,142.0,0.0,4000.0,16000.0,20000.0,310675583.0,464310,42990,3516.0,English,115000000.0,6.7,1.78,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
238,Color,250.0,92.0,0.0,773.0,1000.0,12000.0,289907418.0,585659,15013,593.0,English,115000000.0,8.1,1.85,0,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
239,Color,440.0,138.0,446.0,929.0,992.0,20000.0,132550960.0,328067,23755,533.0,English,120000000.0,6.7,2.35,68000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
240,Color,320.0,136.0,0.0,1000.0,14000.0,20000.0,474544677.0,534658,37723,3597.0,English,115000000.0,6.5,2.35,13000,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
241,Color,257.0,98.0,16.0,12000.0,15000.0,16000.0,187165546.0,150618,43286,195.0,English,135000000.0,7.3,2.35,28000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
242,Color,33.0,116.0,0.0,141.0,276.0,936.0,48540926.75837148,20567,1609,36.0,Other-language,78000000.0,5.1,2.35,291,Europe,>2000,Adventure,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
243,Color,152.0,153.0,610.0,617.0,836.0,12000.0,40911830.0,55994,15046,454.0,English,115000000.0,6.0,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
244,Color,231.0,120.0,19.0,9000.0,11000.0,26000.0,47952020.0,37750,46719,134.0,English,115000000.0,6.1,2.35,16000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
245,Color,348.0,101.0,473.0,429.0,809.0,833.0,190871240.0,167085,2690,491.0,English,125000000.0,5.9,2.35,62000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
246,Color,738.0,91.0,0.0,13.0,23.0,39.0,274084951.0,582917,87,1885.0,English,100000000.0,7.8,2.35,147000,Europe,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
247,Color,93.0,108.0,79.0,268.0,293.0,650.0,67155742.0,62271,1569,277.0,English,116000000.0,5.8,2.35,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
248,Color,181.0,112.0,13.0,799.0,833.0,5000.0,81638674.0,17533,8306,115.0,English,135000000.0,6.3,2.35,12000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
249,Color,369.0,100.0,128.0,78.0,360.0,596.0,56114221.0,110486,1261,695.0,English,120000000.0,4.3,2.35,41000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
