,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_facebook_likes,actor_1_facebook_likes,gross,genres,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,movie_facebook_likes
134,Color,Tim Burton,526.0,113.0,13000.0,16000.0,17000.0,40000.0,79711678.0,Comedy|Fantasy|Horror,199039,80849,479.0,English,USA,PG-13,100000000.0,2012.0,6.2,1.85,82000
135,Color,Christopher McQuarrie,465.0,131.0,188.0,641.0,10000.0,10000.0,195000874.0,Action|Adventure|Thriller,232187,21840,440.0,English,China,PG-13,150000000.0,2015.0,7.4,2.35,47000
136,Color,Joe Johnston,357.0,119.0,394.0,162.0,490.0,12000.0,61937495.0,Drama|Fantasy|Horror|Thriller,89442,13071,432.0,English,USA,R,150000000.0,2010.0,5.8,1.85,0
137,Color,David Yates,248.0,110.0,282.0,103.0,10000.0,11000.0,124051759.0,Action|Adventure|Drama|Romance,42372,21175,239.0,English,USA,PG-13,180000000.0,2016.0,6.6,2.35,29000
138,Color,Steve Hickner,194.0,91.0,58.0,826.0,852.0,2000.0,126597121.0,Adventure|Animation|Comedy|Family,105902,6576,206.0,English,USA,PG,150000000.0,2007.0,6.2,1.85,0
139,Color,Jennifer Yuh Nelson,284.0,90.0,90.0,15.0,10000.0,11000.0,165230261.0,Action|Adventure|Animation|Comedy|Family,182718,21015,209.0,English,USA,PG,150000000.0,2011.0,7.3,2.35,20000
140,Color,M. Night Shyamalan,280.0,103.0,0.0,346.0,756.0,1000.0,131564731.0,Action|Adventure|Family|Fantasy,118951,2857,1382.0,English,USA,PG,150000000.0,2010.0,4.2,2.35,18000
141,Color,J.J. Abrams,310.0,124.0,14000.0,979.0,10000.0,22000.0,133382309.0,Action|Adventure|Thriller,256695,34817,871.0,English,USA,PG-13,150000000.0,2006.0,6.9,2.35,0
142,Color,Roland Emmerich,339.0,131.0,776.0,256.0,551.0,17000.0,73103784.0,Action|Drama|Thriller,164238,18204,434.0,English,USA,PG-13,150000000.0,2013.0,6.4,2.35,33000
143,Color,Simon Wells,132.0,88.0,25.0,433.0,562.0,921.0,21379315.0,Action|Adventure|Animation|Comedy|Family|Sci-Fi,17590,2652,112.0,English,USA,PG,150000000.0,2011.0,5.4,2.35,0
144,Color,David Bowers,135.0,85.0,42.0,586.0,14000.0,20000.0,64459316.0,Adventure|Animation|Comedy|Family,85086,35161,122.0,English,UK,PG,149000000.0,2006.0,6.7,1.85,0
145,Color,Joe Wright,256.0,111.0,456.0,394.0,548.0,20000.0,34964818.0,Adventure|Family|Fantasy,39956,21393,186.0,English,USA,PG,150000000.0,2015.0,5.8,2.35,24000
146,Color,Rob Minkoff,196.0,92.0,50.0,517.0,1000.0,3000.0,111505642.0,Adventure|Animation|Comedy|Family|Sci-Fi,47900,5810,130.0,English,USA,PG,145000000.0,2014.0,6.9,1.85,11000
147,Color,Wolfgang Petersen,220.0,196.0,249.0,844.0,5000.0,11000.0,133228348.0,Adventure,381672,17944,1694.0,English,USA,R,175000000.0,2004.0,7.2,2.35,0
148,Color,Eric Darnell,211.0,93.0,35.0,436.0,770.0,851.0,216366733.0,Adventure|Animation|Comedy|Family,119213,2444,154.0,English,USA,PG,145000000.0,2012.0,6.9,1.85,17000
149, Black and White,Lee Tamahori,264.0,133.0,93.0,746.0,766.0,769.0,160201106.0,Action|Adventure|Thriller,169914,2538,1185.0,English,UK,PG-13,142000000.0,2002.0,6.1,2.35,0
150,Color,Paul Feig,464.0,116.0,176.0,322.0,370.0,783.0,118099659.0,Action|Comedy|Fantasy|Sci-Fi,69757,2097,1211.0,English,USA,PG-13,144000000.0,2016.0,5.5,2.35,62000
151,Color,Michael Bay,167.0,153.0,0.0,537.0,12000.0,13000.0,201573391.0,Action|Adventure|Sci-Fi|Thriller,322395,26029,1171.0,English,USA,PG-13,140000000.0,1998.0,6.6,2.35,11000
152,Color,Barry Sonnenfeld,208.0,88.0,188.0,826.0,3000.0,10000.0,190418803.0,Action|Adventure|Comedy|Family|Fantasy|Mystery|Sci-Fi,270207,14823,606.0,English,USA,PG-13,140000000.0,2002.0,6.1,1.85,2000
153,Color,Robert Zemeckis,287.0,115.0,0.0,964.0,12000.0,18000.0,82161969.0,Action|Adventure|Animation|Fantasy,142440,31523,505.0,English,USA,PG-13,150000000.0,2007.0,6.3,2.35,3000
154,Color,Alessandro Carloni,210.0,95.0,5.0,967.0,11000.0,24000.0,143523463.0,Action|Adventure|Animation|Comedy|Family,64322,36095,145.0,English,USA,PG,145000000.0,2016.0,7.2,2.35,24000
155,Color,Brad Bird,432.0,133.0,663.0,690.0,10000.0,10000.0,209364921.0,Action|Adventure|Thriller,365104,21768,512.0,English,USA,PG-13,145000000.0,2011.0,7.4,2.35,35000
156,Color,Peter Ramsey,256.0,97.0,52.0,161.0,315.0,20000.0,103400692.0,Adventure|Animation|Family|Fantasy,123553,20645,174.0,English,USA,PG,145000000.0,2012.0,7.3,1.85,25000
157,Color,Dean Parisot,135.0,90.0,23.0,233.0,550.0,957.0,110332737.0,Comedy|Crime,110788,1997,258.0,English,USA,PG-13,100000000.0,2005.0,6.1,2.35,2000
158,Color,Edward Zwick,190.0,154.0,380.0,445.0,956.0,10000.0,111110575.0,Action|Drama|History|War,317166,11945,928.0,English,USA,R,140000000.0,2003.0,7.7,2.35,0
159,Color,Ridley Scott,314.0,150.0,0.0,748.0,893.0,23000.0,65007045.0,Action|Adventure|Drama,128682,26490,657.0,English,UK,PG-13,140000000.0,2014.0,6.1,2.35,51000
160,Color,J.J. Abrams,518.0,127.0,14000.0,981.0,12000.0,26000.0,257704099.0,Action|Adventure|Sci-Fi,504419,39284,1559.0,English,USA,PG-13,150000000.0,2009.0,8.0,2.35,19000
161,Color,Sam Raimi,291.0,121.0,0.0,4000.0,11000.0,24000.0,403706375.0,Action|Adventure|Fantasy|Romance,544665,40484,2012.0,English,USA,PG-13,139000000.0,2002.0,7.3,1.85,5000
162,Color,Dean DeBlois,292.0,102.0,255.0,953.0,3000.0,18000.0,176997107.0,Action|Adventure|Animation|Comedy|Family|Fantasy,221128,23378,343.0,English,USA,PG,145000000.0,2014.0,7.9,2.35,46000
163,Color,Alex Proyas,184.0,126.0,295.0,284.0,934.0,18000.0,31141074.0,Action|Adventure|Fantasy,51892,19769,273.0,English,USA,PG-13,140000000.0,2016.0,5.5,2.35,24000
164,Color,Rob Cohen,145.0,121.0,357.0,653.0,780.0,820.0,31704416.0,Action|Adventure|Sci-Fi|Thriller,45455,2705,388.0,English,USA,PG-13,135000000.0,2005.0,5.0,2.35,0
165,Color,Zack Snyder,451.0,215.0,0.0,413.0,745.0,986.0,107503316.0,Action|Drama|Mystery|Sci-Fi,392474,2530,1229.0,English,USA,R,130000000.0,2009.0,7.7,2.35,18000
166,Color,Richard Donner,141.0,127.0,503.0,91.0,808.0,5000.0,129734803.0,Action|Crime|Thriller,127497,6171,287.0,English,USA,R,140000000.0,1998.0,6.6,2.35,0
167,Color,Ang Lee,267.0,138.0,0.0,258.0,300.0,820.0,132122995.0,Action|Sci-Fi,212106,1814,1445.0,English,USA,PG-13,137000000.0,2003.0,5.7,1.85,0
168,Color,Jon M. Chu,351.0,122.0,209.0,934.0,12000.0,17000.0,122512052.0,Action|Adventure|Sci-Fi|Thriller,146352,31958,288.0,English,USA,PG-13,130000000.0,2013.0,5.8,2.35,42000
169,Color,Breck Eisner,163.0,124.0,42.0,848.0,973.0,11000.0,68642452.0,Action|Adventure|Comedy|Thriller,77673,13073,463.0,English,UK,PG-13,130000000.0,2005.0,6.0,2.35,0
170,Color,Hironobu Sakaguchi,166.0,106.0,6.0,422.0,2000.0,12000.0,32131830.0,Action|Adventure|Animation|Fantasy|Romance|Sci-Fi,72259,15015,788.0,English,USA,PG-13,137000000.0,2001.0,6.4,1.85,0
171,Color,Joe Johnston,510.0,124.0,394.0,2000.0,3000.0,11000.0,176636816.0,Action|Adventure|Sci-Fi,508818,19761,679.0,English,USA,PG-13,140000000.0,2011.0,6.9,2.35,46000
172,Color,Michael Apted,197.0,128.0,150.0,244.0,536.0,766.0,126930660.0,Action|Adventure|Thriller,157519,2037,683.0,English,UK,PG-13,135000000.0,1999.0,6.4,2.35,2000
173,Color,Peter Weir,244.0,138.0,608.0,168.0,172.0,613.0,93926386.0,Action|Adventure|Drama|History|War,168207,1205,684.0,English,USA,PG-13,150000000.0,2003.0,7.4,2.35,0
174,Color,Bill Condon,322.0,115.0,386.0,12000.0,17000.0,21000.0,292298923.0,Adventure|Drama|Fantasy|Romance,185394,59177,329.0,English,USA,PG-13,120000000.0,2012.0,5.5,2.35,65000
175,Color,George Miller,156.0,100.0,750.0,988.0,11000.0,49000.0,63992328.0,Animation|Comedy|Family|Musical,32399,62644,79.0,English,Australia,PG,135000000.0,2011.0,5.9,2.35,0
176,Color,Louis Leterrier,354.0,135.0,255.0,882.0,1000.0,3000.0,134518390.0,Action|Adventure|Sci-Fi,326286,5811,643.0,English,USA,PG-13,150000000.0,2008.0,6.8,2.35,0
178,Color,Steven Spielberg,252.0,117.0,14000.0,358.0,400.0,535.0,52792307.0,Adventure|Family|Fantasy,12572,1950,106.0,English,UK,PG,140000000.0,2016.0,6.8,2.35,27000
179,Color,Alejandro G. Iñárritu,556.0,156.0,0.0,733.0,27000.0,29000.0,183635922.0,Adventure|Drama|Thriller|Western,406020,57108,1188.0,English,USA,R,135000000.0,2015.0,8.1,2.35,190000
180,Color,David Soren,166.0,96.0,13.0,463.0,881.0,16000.0,83024900.0,Adventure|Animation|Comedy|Family|Sport,62424,17416,90.0,English,USA,PG,135000000.0,2013.0,6.5,2.35,13000
181,Color,Gore Verbinski,362.0,107.0,563.0,939.0,1000.0,40000.0,123207194.0,Adventure|Animation|Comedy|Family|Western,183208,43291,337.0,English,USA,PG,135000000.0,2011.0,7.2,2.35,26000
182,Color,Eric Darnell,153.0,92.0,35.0,179.0,411.0,19000.0,83348920.0,Adventure|Animation|Comedy|Family,60230,19963,118.0,English,USA,PG,132000000.0,2014.0,6.7,1.85,11000
183,Color,Paul Greengrass,329.0,115.0,521.0,883.0,897.0,13000.0,227137090.0,Action|Mystery|Thriller,491077,17369,820.0,English,USA,PG-13,110000000.0,2007.0,8.1,2.35,0
184,Color,Mark Osborne,266.0,92.0,54.0,562.0,967.0,11000.0,215395021.0,Action|Adventure|Animation|Comedy|Family,307029,12754,360.0,English,USA,PG,130000000.0,2008.0,7.6,2.35,6000
185,Color,Peyton Reed,517.0,117.0,235.0,680.0,2000.0,2000.0,180191634.0,Action|Adventure|Comedy|Sci-Fi,313866,5730,549.0,English,USA,PG-13,130000000.0,2015.0,7.4,1.85,61000
186,Color,Francis Lawrence,502.0,146.0,508.0,523.0,14000.0,34000.0,424645577.0,Adventure|Sci-Fi|Thriller,498397,49355,706.0,English,USA,PG-13,130000000.0,2013.0,7.6,2.35,82000
187,Color,Bill Condon,322.0,115.0,386.0,12000.0,17000.0,21000.0,292298923.0,Adventure|Drama|Fantasy|Romance,185394,59177,329.0,English,USA,PG-13,120000000.0,2012.0,5.5,2.35,65000
188,Color,Tim Johnson,165.0,94.0,12.0,183.0,523.0,17000.0,177343675.0,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,70121,17883,214.0,English,USA,PG,135000000.0,2015.0,6.7,1.85,26000
189,Color,Steven Spielberg,401.0,116.0,14000.0,807.0,1000.0,10000.0,234277056.0,Adventure|Sci-Fi|Thriller,334345,12758,2741.0,English,USA,PG-13,132000000.0,2005.0,6.5,1.85,0
190,Color,Michael Bay,94.0,147.0,0.0,877.0,898.0,10000.0,138396624.0,Action|Comedy|Crime|Thriller,178126,12954,511.0,English,USA,R,130000000.0,2003.0,6.6,2.35,0
191,Color,Chris Miller,246.0,90.0,50.0,397.0,442.0,4000.0,149234747.0,Action|Adventure|Animation|Comedy|Family|Fantasy,114287,5046,137.0,English,USA,PG,130000000.0,2011.0,6.7,2.35,16000
192,Color,Phillip Noyce,330.0,101.0,176.0,282.0,702.0,11000.0,118311368.0,Action|Crime|Mystery|Thriller,245621,12406,514.0,English,USA,PG-13,110000000.0,2010.0,6.4,2.35,23000
193,Color,Darren Aronofsky,434.0,138.0,0.0,8000.0,9000.0,12000.0,101160529.0,Action|Adventure|Drama,200022,32355,1240.0,English,USA,PG-13,125000000.0,2014.0,5.8,1.85,71000
194,Color,Steven Spielberg,440.0,107.0,14000.0,845.0,871.0,2000.0,77564037.0,Action|Adventure|Family|Mystery,177383,4631,447.0,English,USA,PG,135000000.0,2011.0,7.4,2.35,44000
195,Color,Alfonso Cuarón,274.0,142.0,0.0,10000.0,10000.0,11000.0,249358727.0,Adventure|Family|Fantasy|Mystery,382255,33284,1504.0,English,UK,PG,130000000.0,2004.0,7.8,2.35,11000
196,Color,Baz Luhrmann,245.0,165.0,1000.0,165.0,284.0,309.0,49551662.0,Adventure|Drama|Romance|War,102338,921,450.0,English,Australia,PG-13,130000000.0,2008.0,6.6,2.35,0
197,Color,M. Night Shyamalan,349.0,100.0,0.0,894.0,943.0,10000.0,60522097.0,Action|Adventure|Sci-Fi,158720,14168,744.0,English,USA,PG-13,130000000.0,2013.0,4.9,2.35,37000
198,Color,Eric Leighton,145.0,82.0,0.0,388.0,558.0,1000.0,137748063.0,Adventure|Animation|Family|Thriller,38438,2945,241.0,English,USA,PG,127500000.0,2000.0,6.5,1.85,0
200,Color,Shawn Levy,154.0,98.0,189.0,1000.0,3000.0,49000.0,113733726.0,Adventure|Comedy|Family|Fantasy,67223,53587,126.0,English,USA,PG,127000000.0,2014.0,6.2,1.85,11000
201,Color,Tom McGrath,233.0,95.0,96.0,8000.0,11000.0,24000.0,148337537.0,Action|Animation|Comedy|Family|Sci-Fi,172754,46120,187.0,English,USA,PG,130000000.0,2010.0,7.3,2.35,13000
202,Color,Chris Columbus,258.0,159.0,0.0,645.0,687.0,11000.0,317557891.0,Adventure|Family|Fantasy,444683,13191,1571.0,English,UK,PG,125000000.0,2001.0,7.5,2.35,16000
203,Color,Robert Schwentke,208.0,96.0,124.0,1000.0,12000.0,16000.0,33592415.0,Action|Comedy|Fantasy,91640,31549,210.0,English,USA,PG-13,130000000.0,2013.0,5.6,2.35,20000
205,Color,Gore Verbinski,271.0,143.0,563.0,1000.0,5000.0,40000.0,305388685.0,Action|Adventure|Fantasy,809474,48184,2113.0,English,USA,PG-13,140000000.0,2003.0,8.1,2.35,10000
207,Color,Francis Lawrence,403.0,123.0,508.0,14000.0,22000.0,34000.0,337103873.0,Adventure|Sci-Fi|Thriller,305008,81385,591.0,English,USA,PG-13,125000000.0,2014.0,6.7,2.35,52000
208,Color,Ron Howard,294.0,174.0,2000.0,362.0,574.0,15000.0,217536138.0,Mystery|Thriller,314253,16008,1966.0,English,USA,PG-13,125000000.0,2006.0,6.6,2.35,0
209,Color,Carlos Saldanha,159.0,101.0,107.0,56.0,237.0,688.0,131536019.0,Adventure|Animation|Comedy|Family|Musical,58498,1031,99.0,English,USA,G,103000000.0,2014.0,6.4,2.35,0
210,Color,Bryan Singer,289.0,134.0,0.0,346.0,505.0,20000.0,214948780.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,405973,20952,1055.0,English,Canada,PG-13,110000000.0,2003.0,7.5,2.35,0
211,Color,Justin Lin,342.0,132.0,681.0,12000.0,14000.0,23000.0,209805005.0,Action|Crime|Thriller,284792,55345,366.0,English,USA,PG-13,125000000.0,2011.0,7.3,2.35,54000
212,Color,Guy Ritchie,382.0,129.0,0.0,154.0,979.0,21000.0,186830669.0,Action|Adventure|Crime|Mystery|Thriller,338635,22403,412.0,English,USA,PG-13,125000000.0,2011.0,7.5,2.35,39000
213,Color,Louis Leterrier,344.0,106.0,255.0,850.0,1000.0,14000.0,163192114.0,Action|Adventure|Fantasy,229679,18003,637.0,English,USA,PG-13,125000000.0,2010.0,5.8,2.35,15000
214,Color,Paul Verhoeven,196.0,113.0,719.0,217.0,308.0,605.0,119412921.0,Action|Sci-Fi,240241,1441,391.0,English,USA,R,65000000.0,1990.0,7.5,1.85,0
215,Color,John McTiernan,85.0,102.0,323.0,241.0,372.0,845.0,32694788.0,Action|Adventure|History,101411,1815,546.0,English,USA,R,85000000.0,1999.0,6.6,2.35,0
216,Color,Tony Gilroy,436.0,135.0,209.0,602.0,826.0,10000.0,113165635.0,Action|Adventure|Thriller,229823,12175,504.0,English,USA,PG-13,125000000.0,2012.0,6.7,2.35,31000
217,Color,Joel Schumacher,183.0,125.0,541.0,409.0,890.0,920.0,107285004.0,Action,189855,2699,1018.0,English,USA,PG-13,125000000.0,1997.0,3.7,1.85,0
218,Color,Ron Howard,175.0,110.0,2000.0,636.0,722.0,1000.0,260031035.0,Comedy|Family|Fantasy,141414,4146,482.0,English,USA,PG,123000000.0,2000.0,6.0,1.85,0
219,Color,Roland Emmerich,239.0,124.0,776.0,812.0,2000.0,15000.0,186739919.0,Action|Adventure|Sci-Fi|Thriller,333248,20553,1159.0,English,USA,PG-13,125000000.0,2004.0,6.4,2.35,19000
220,Color,John Woo,237.0,123.0,610.0,653.0,794.0,10000.0,215397307.0,Action|Adventure|Thriller,242188,11930,1426.0,English,USA,PG-13,125000000.0,2000.0,6.1,2.35,0
221,Color,Wolfgang Petersen,231.0,130.0,249.0,461.0,638.0,784.0,182618434.0,Action|Adventure|Drama|Thriller,133076,2684,779.0,English,USA,PG-13,140000000.0,2000.0,6.4,2.35,0
222,Color,Tim Story,262.0,92.0,167.0,702.0,2000.0,11000.0,131920333.0,Action|Adventure|Sci-Fi|Thriller,213275,15302,436.0,English,USA,PG,130000000.0,2007.0,5.6,2.35,0
223,Color,Ang Lee,552.0,127.0,0.0,341.0,358.0,774.0,124976634.0,Adventure|Drama|Fantasy,440084,2121,755.0,English,USA,PG,120000000.0,2012.0,8.0,1.85,122000
224,Color,Mark Steven Johnson,276.0,123.0,160.0,402.0,701.0,12000.0,115802596.0,Action|Fantasy|Thriller,182661,14017,681.0,English,USA,PG-13,110000000.0,2007.0,5.2,2.35,0
225,Color,Paul Greengrass,267.0,123.0,521.0,265.0,365.0,13000.0,108521835.0,Action|Thriller,40123,13752,297.0,English,UK,PG-13,120000000.0,2016.0,7.1,2.35,31000
226,Color,McG,102.0,107.0,368.0,1000.0,1000.0,2000.0,100685880.0,Action|Adventure|Comedy|Crime,100821,4046,554.0,English,USA,PG-13,120000000.0,2003.0,4.8,2.35,0
227,Color,Ridley Scott,775.0,124.0,0.0,641.0,9000.0,13000.0,126464904.0,Adventure|Mystery|Sci-Fi,456260,24098,2326.0,English,USA,R,130000000.0,2012.0,7.0,2.35,97000
228,Color,Rob Minkoff,71.0,77.0,50.0,537.0,799.0,886.0,64736114.0,Adventure|Animation|Comedy|Family|Fantasy,36471,2682,69.0,English,USA,PG,120000000.0,2002.0,5.4,1.85,459
229,Color,Neill Blomkamp,476.0,109.0,662.0,1000.0,2000.0,13000.0,93050117.0,Action|Drama|Sci-Fi|Thriller,338087,17689,814.0,English,USA,R,115000000.0,2013.0,6.6,2.35,61000
230,Color,David Twohy,207.0,134.0,123.0,567.0,850.0,14000.0,57637485.0,Action|Adventure|Sci-Fi|Thriller,183909,17159,666.0,English,USA,PG-13,105000000.0,2004.0,6.7,2.35,0
231,Color,José Padilha,492.0,117.0,294.0,1000.0,2000.0,10000.0,58607007.0,Action|Crime|Sci-Fi|Thriller,182899,14161,630.0,English,USA,PG-13,100000000.0,2014.0,6.2,2.35,60000
232,Color,Lana Wachowski,284.0,135.0,0.0,87.0,107.0,690.0,43929341.0,Action|Family|Sport,57873,902,414.0,English,USA,PG,120000000.0,2008.0,6.1,2.35,0
233,Color,James L. Brooks,168.0,121.0,274.0,157.0,216.0,273.0,30212620.0,Comedy|Drama|Romance,35066,993,196.0,English,USA,PG-13,120000000.0,2010.0,5.3,1.85,0
234,Color,James Mangold,283.0,117.0,446.0,877.0,973.0,10000.0,76418654.0,Action|Comedy|Romance,148280,12731,348.0,English,USA,PG-13,117000000.0,2010.0,6.3,2.35,11000
235,Color,Joseph Kosinski,539.0,124.0,364.0,1000.0,10000.0,11000.0,89021735.0,Action|Adventure|Mystery|Sci-Fi,387436,22004,892.0,English,USA,PG-13,120000000.0,2013.0,7.0,2.35,71000
236,Color,George Lucas,359.0,140.0,0.0,4000.0,16000.0,20000.0,380262555.0,Action|Adventure|Fantasy|Sci-Fi,520104,44042,3286.0,English,USA,PG-13,113000000.0,2005.0,7.6,2.35,10000
237,Color,George Lucas,284.0,142.0,0.0,4000.0,16000.0,20000.0,310675583.0,Action|Adventure|Fantasy|Sci-Fi,464310,42990,3516.0,English,USA,PG,115000000.0,2002.0,6.7,1.78,0
238,Color,Pete Docter,250.0,92.0,0.0,773.0,1000.0,12000.0,289907418.0,Adventure|Animation|Comedy|Family|Fantasy,585659,15013,593.0,English,USA,G,115000000.0,2001.0,8.1,1.85,0
239,Color,James Mangold,440.0,138.0,446.0,929.0,992.0,20000.0,132550960.0,Action|Adventure|Sci-Fi|Thriller,328067,23755,533.0,English,USA,PG-13,120000000.0,2013.0,6.7,2.35,68000
240,Color,George Lucas,320.0,136.0,0.0,1000.0,14000.0,20000.0,474544677.0,Action|Adventure|Fantasy|Sci-Fi,534658,37723,3597.0,English,USA,PG,115000000.0,1999.0,6.5,2.35,13000
241,Color,Kirk De Micco,257.0,98.0,16.0,12000.0,15000.0,16000.0,187165546.0,Adventure|Animation|Comedy|Family|Fantasy,150618,43286,195.0,English,USA,PG,135000000.0,2013.0,7.3,2.35,28000
243,Color,John Woo,152.0,153.0,610.0,617.0,836.0,12000.0,40911830.0,Action|Drama|War,55994,15046,454.0,English,USA,R,115000000.0,2002.0,6.0,2.35,0
244,Color,Cedric Nicolas-Troyan,231.0,120.0,19.0,9000.0,11000.0,26000.0,47952020.0,Action|Adventure|Drama|Fantasy,37750,46719,134.0,English,USA,PG-13,115000000.0,2016.0,6.1,2.35,16000
245,Color,Jonathan Liebesman,348.0,101.0,473.0,429.0,809.0,833.0,190871240.0,Action|Adventure|Comedy|Sci-Fi,167085,2690,491.0,English,USA,PG-13,125000000.0,2014.0,5.9,2.35,62000
246,Color,Alfonso Cuarón,738.0,91.0,0.0,13.0,23.0,39.0,274084951.0,Adventure|Drama|Sci-Fi|Thriller,582917,87,1885.0,English,UK,PG-13,100000000.0,2013.0,7.8,2.35,147000
247,Color,Roger Donaldson,93.0,108.0,79.0,268.0,293.0,650.0,67155742.0,Action|Adventure|Thriller,62271,1569,277.0,English,USA,PG-13,116000000.0,1997.0,5.8,2.35,0
248,Color,Dave Green,181.0,112.0,13.0,799.0,833.0,5000.0,81638674.0,Action|Adventure|Comedy|Sci-Fi,17533,8306,115.0,English,USA,PG-13,135000000.0,2016.0,6.3,2.35,12000
249,Color,Josh Trank,369.0,100.0,128.0,78.0,360.0,596.0,56114221.0,Action|Adventure|Sci-Fi,110486,1261,695.0,English,USA,PG-13,120000000.0,2015.0,4.3,2.35,41000
250,Color,Shawn Levy,179.0,108.0,189.0,1000.0,3000.0,49000.0,250863268.0,Action|Adventure|Comedy|Family|Fantasy,234480,55486,444.0,English,USA,PG,110000000.0,2006.0,6.4,1.85,3000
251,Color,Brad Peyton,358.0,114.0,62.0,884.0,2000.0,12000.0,155181732.0,Action|Adventure|Drama|Thriller,147497,16718,499.0,English,USA,PG-13,110000000.0,2015.0,6.1,2.35,52000
252,Color,Roger Spottiswoode,160.0,119.0,55.0,387.0,766.0,811.0,125332007.0,Action|Adventure|Thriller,149680,2958,328.0,English,UK,PG-13,110000000.0,1997.0,6.5,2.35,0
253,Color,Roland Emmerich,192.0,142.0,776.0,1000.0,2000.0,13000.0,113330342.0,Action|Drama|History|War,207613,19454,1144.0,English,USA,R,110000000.0,2000.0,7.1,2.35,4000
254,Color,Steven Soderbergh,198.0,125.0,0.0,350.0,8000.0,11000.0,125531634.0,Crime|Thriller,284852,19359,627.0,English,USA,PG-13,110000000.0,2004.0,6.4,2.35,0
255,Color,Doug Liman,233.0,126.0,218.0,322.0,11000.0,11000.0,186336103.0,Action|Comedy|Crime|Romance|Thriller,348861,22722,798.0,English,USA,PG-13,120000000.0,2005.0,6.5,2.35,0
256,Color,Robert Schwentke,263.0,119.0,124.0,1000.0,5000.0,14000.0,129995817.0,Adventure|Sci-Fi|Thriller,154621,22622,258.0,English,USA,PG-13,110000000.0,2015.0,6.3,2.35,27000
257, Black and White,Martin Scorsese,267.0,170.0,17000.0,827.0,3000.0,29000.0,102608827.0,Biography|Drama,264318,34582,799.0,English,USA,PG-13,110000000.0,2004.0,7.5,2.35,0
258,Color,Rob Letterman,184.0,85.0,11.0,116.0,392.0,480.0,42776259.0,Adventure|Comedy|Family|Fantasy,53160,1173,121.0,English,USA,PG,112000000.0,2010.0,4.9,2.35,0
259,Color,Michel Gondry,447.0,119.0,1000.0,741.0,1000.0,11000.0,98780042.0,Action|Comedy|Crime|Sci-Fi|Thriller,136019,13391,443.0,English,USA,PG-13,120000000.0,2011.0,5.8,2.35,14000
261,Color,Noam Murro,366.0,102.0,263.0,1000.0,1000.0,6000.0,106369117.0,Action|Drama|Fantasy|War,225273,10583,523.0,English,USA,R,110000000.0,2014.0,6.2,2.35,71000
262,Color,Raja Gosnell,172.0,103.0,67.0,111.0,113.0,383.0,142614158.0,Adventure|Animation|Comedy|Family|Fantasy,66593,692,153.0,English,USA,PG,110000000.0,2011.0,5.5,1.78,31000
263,Color,Will Finn,104.0,76.0,6.0,421.0,513.0,12000.0,50026353.0,Animation|Comedy|Family|Music|Western,13581,13607,88.0,English,USA,PG,110000000.0,2004.0,5.4,1.78,304
264,Color,Robert Schwentke,181.0,120.0,124.0,943.0,5000.0,6000.0,66002193.0,Action|Adventure|Mystery|Sci-Fi|Thriller,44296,12452,144.0,English,USA,PG-13,110000000.0,2016.0,5.8,2.35,12000
265,Color,Shawn Levy,327.0,127.0,189.0,544.0,929.0,20000.0,85463309.0,Action|Drama|Sci-Fi|Sport,254841,22254,426.0,English,USA,PG-13,110000000.0,2011.0,7.1,2.35,36000
266,Color,Raja Gosnell,125.0,105.0,67.0,40.0,71.0,681.0,71017784.0,Adventure|Animation|Comedy|Family|Fantasy,27257,914,59.0,English,USA,PG,105000000.0,2013.0,5.4,1.85,0
267,Color,Jan de Bont,79.0,121.0,101.0,202.0,368.0,673.0,48068396.0,Action|Crime|Romance|Thriller,60573,2027,248.0,English,USA,PG-13,160000000.0,1997.0,3.7,2.35,894
268,Color,Gavin Hood,326.0,114.0,151.0,430.0,635.0,11000.0,61656849.0,Action|Sci-Fi,184561,12908,554.0,English,USA,PG-13,110000000.0,2013.0,6.7,2.35,123000
269,Color,Len Wiseman,354.0,129.0,235.0,297.0,300.0,13000.0,134520804.0,Action|Adventure|Thriller,336235,13961,782.0,English,USA,PG-13,110000000.0,2007.0,7.2,2.35,0
